milestitle,Apr 2015,5,Perfect for Family (or Business),"Apartment style hotel in the heart of Lund.  I've stayed here twice with my wife (one of those times with our son) and each stay was terrific!  The staff is friendly, the rooms are clean, well-equiped and nice, the beds are comfortable and the breakfast is delicious.  The rooms…",,,,Date of stay: May 2014,"[All, languages]",190
Helena J,Apr 2015,5,Bra rum för familjen,"Ett stort, bra och välstädat rum för vår lilla familj. Vi använde även bastu och gymmet och de var också fräscha. Trevlig och gästvänlig personal som såg till att vi fick svar på det vi frågade och ville. Hotellet ligger riktigt bra och centralt i Lund.",,,,Date of stay: April 2015,"[All, languages]",190
Rose B,Apr 2015,5,Excellent hotel for families,"We stayed four nights at the Stayat with our two young children and this would have to be one of the best hotels we have stayed at. Great location to base yourself from for a visit to the area, walking distance to everything in Lund. Room was spacious and well appointed and the…","Response from StayAtHotelLund, Receptionschef at Forenom Aparthotel LundResponded Apr 29, 2015","Responded Apr 29, 2015","Hello Rose,  Thank you for chosing StayAt for your visit in Lund and taking the time to give us feedback on your stay. It is very important for us to make our guests feel like home and that applies for both adults and children. Our front desk staff always tend to all guests needs with a smile and we are glad to hear it is valued by our beloved guests.  Warmly welcome back to us next time!  Best regards, Nathalie Jabrell Operations Manager",Date of stay: April 2015,"[All, languages]",190
Matthew H,Apr 2015,4,Comfortable hotel in central location,good choice when you are looking for a good price and a room in the middle of the town. Room had a small kitchen so was able to self cater ( there is a good supermarket just around the corner). Easy walk into the rest of the town where there are plenty of restaurants & shops.,,,,Date of stay: June 2014,"[All, languages]",190
Salontourer2008,Apr 2015,3,Angenehmer Aufenthalt in einem guten Hotel mit hohen Parkgebühren,"Wir hatten dieses Hotel als unwichtigen Übernachtungspunkt ohne Umfeldbetrachtung und ohne besondere Erwartungen auf der Reisestrecke ausgewählt. Der Zimmerpreis ( DZ, 1 Queen-Bett) von 860 SEK incl. Frühstück hatten wir als paktikabel im unteren Mittelklasse-Preis-Standard für…",,,,Date of stay: July 2014,"[All, languages]",190
Liora O,Mar 2015,5,Bra lägenhetshotell mitt i stan.,"Rummet vi bodde i var rent, frächt och bekvämt, väldigt väl utnyttjade kvadratmeter som rymde såväl säng, soffa, skrivbord, matplats och ett fullt utrustat kök med diskmaskin. Dubbelsängen var bekväm. Det var smidigt att man kan köpa parkeringstillstånd för hela vistelsetiden i…","Response from StayAtHotelLund, Receptionschef at Forenom Aparthotel LundResponded Apr 29, 2015","Responded Apr 29, 2015","Hej Liora,  Stort tack för att ni tagit er tid att ge oss feedback på er vistelse. Vi på StayAt i Lund jobbar aktivt med att få alla gäster att känna sig som hemma när de bor hos oss så det är jättekul att läsa er fina respons gällande vårt bemötande.  Vi önskar ert varmt välkomna tillbaka!  Vänligen, Nathalie Jabrell Operations Manager",Date of stay: February 2015,"[All, languages]",190
Dalaroe,Mar 2015,4,Central Lund basic hotel with very good beds,A hotel alternative in Lund if you would like to stay in the city center but not paying to much. I have stayed here before and appreciate the location as well as the price. This type of hotel is usually for longer stays than my ordinary one or two nights but none the less it…,"Response from StayAtHotelLund, Receptionschef at Forenom Aparthotel LundResponded Apr 29, 2015","Responded Apr 29, 2015","Hello,  Thank you for taking the time to give us valuable feedback on your stay. StayAt Lund offers flexible accomodation for both hotel guests and long stay guests - all offers can be customized per request. We are glad to hear that you are satisfied with our service and would like to welcome you back next time you visit Lund!  Best regards, Nathalie Jabrell Operations Manager",Date of stay: March 2015,"[All, languages]",190
Henrik J,Feb 2015,4,Centralt beliggende og store værelser. ,"Hotellet ligger centralt i Lund, ca 10 minutter fra central stationen.  Receptionen og spiseområdet er spartansk indrettet, hvorimod værelserne er meget store med et stort køkken og stort badeværelse.  Fint sted for en eller flere overnatninger. ",,,,Date of stay: February 2015,"[All, languages]",190
nakluswa,Jan 2015,5,Perfect Apartment-Hotel for Business and Holiday Trips,"StayAt Lund offers everything you could possibly want. The location of the hotel is ideal: in-midst many restaurants and shops, you can walk to the university in just a few minutes, as well walk to all tourist attractions. A main bus stop is just a 2 min walk away (from which…",,,,Date of stay: January 2015,"[All, languages]",190
Christine526,Jan 2015,4,A comfortable apartment,"I stayed here for five nights, prior to moving into a flat for my 3 month stay in Lund. I had booked a studio apartment with breakfast. On arrival the staff were very friendly and although it was only 10am let me check-in immediately. The apartment was a good size with a little…",,,,Date of stay: January 2015,"[All, languages]",190
SwedenTraveller100,Oct 2014,4,Alltid fräscht!,"Rymliga och fräscha rum. Bra service. Möjligen är frukostmiljön inte helt optimal, lätt stökigt men vissa tycker det är mysigt att trängas lite. Rymliga rum som är köksutrustade. Ibland blir man uppgraderad till jättestort och rymligt rum.",,,,Date of stay: May 2014,"[All, languages]",190
Silvestrix,Sep 2014,4,Un buon punto di appoggio a Lund,"Lo StayAt si trova vicino al centro di Lund, in una ottima posizione per chi deve avere accesso ai negozi e ai principali servizi cittadini. La sistemazione è in camere-appartamento dotate di cucina, in ambienti spaziosi e puliti. E' un peccato che non venga proposto un servizio…",,,,Date of stay: September 2014,"[All, languages]",190
Trotter2016,Sep 2014,5,Scandinavian style apartment hotel.,"""Simple and practical"". That will probably the word for this place. That's very scandinavian. No frills but they've got your basic need. Stayed 2 nights in September on a family trip 3 adults. The sofa bed in our room was quite big and comfy. Room cleaning and towel change will…","Response from StayAtHotelLund, Receptionschef at Forenom Aparthotel LundResponded Nov 28, 2014","Responded Nov 28, 2014","Dear Vaniljhjarta,  Thank you very much for your feedback! I´m happy to hear that you enjoyed your stay with us.   We appreciate your comments regarding the sauna. It´s true that door can not be looked for safety reasons this is because there is a fire exit there. However we will definitely look over the booking system and see if we can improve it. I´m very sorry that everyone doesn´t respect the bookings and your sauna visit wasn´t the best because of this. We have purchased a ""Occupied"" sign to hang on the door and hope this helps. Thank you for the tip!  Hope to see you again soon!  Best regards, Emmelina Eriksson  Operations Manager StayAt Hotel Lund",Date of stay: September 2014,"[All, languages]",190
Stopeter44,Sep 2014,5,Great value for families,"Stayed here in July. Service orientated, well place very near central market square. Convenient for Kalstrup Airport (Copenhagen - via train or the bridge).  Too hot, but we were lucky, we were on the east side, so sun in the morning, not in the evening.  Breakfast very good,…",,,,Date of stay: July 2014,"[All, languages]",190
Numtsibums,Aug 2014,4,"Stort rum, centralt beläget.","Vi bokade ett familjerum för fyra personer. Dubbelsäng och bäddsoffa fanns, liksom ett mindre kök och köksmöblemang. Rent och snyggt, trevlig personal.  Inga problem att få glutenfria alternativ till frukost. ",,,,Date of stay: December 2013,"[All, languages]",190
martingerardkelly,Aug 2014,5,One of the nicest places we've ever stayed!,"We arrived here after 2 nights cramped into a Cabinn Hotel in Copenhagen. We simply could not believe it! The location is simply perfect. The place is easy to find. The staff are impeccably helpful & friendly.  The rooms were wonderful. Big - plenty of space for all of us,…",,,,Date of stay: August 2014,"[All, languages]",190
Alexandre C,Aug 2014,4,Pratiquement parfait pour une famille,"Hotel très bien placé, en plein centre.  La chambre était très grande (environ 30m2), très sympa et très propre.  Le seul petit reproche est due à l'âge du bâtiment en structure bois qui donne des chambres un peu bruyante. Cela reste très raisonnable.  Bref très très bon hotel…",,,,Date of stay: August 2014,"[All, languages]",190
EVL13,Aug 2014,5,Parfait pour un court séjour,"Cet établissement propose des studios confortables d'environ 25 m² pour 2 personnes ainsi que d'autres plus grands pour les familles. Studio nickel, tout était neuf, en bon état et propre.  Il est très bien placé en centre ville dans une rue tranquille, tout est accessible à…",,,,Date of stay: July 2014,"[All, languages]",190
letophe66,Aug 2014,4,Sympa,"Hotel très bien situé en centre ville personnel accueillant et compétent .grande chambre avec tout ce qu'il faut ...cuisine ,avec table pour six personnes ...... Calme propre .petit sauna et salle de fitness....",,,,Date of stay: August 2014,"[All, languages]",190
JillyHD3,Aug 2014,5,Great place to stay,"We stayed for five nights in July 2014.  All the staff were friendly and helpful. Good security, you could only access the lifts, stairs, laundry, gym etc. with your room key.  Our room was a nice size, comfy beds, small kitchen area with fridge, dining table, towels provided,…",,,,Date of stay: July 2014,"[All, languages]",190
KKarre,Aug 2014,4,Centralt & mysigt,"Stay@Lund var ett mysigt stopp. Nära till restauranger och rejält rum med OK sängar, lite sämre för tonåringen kanske. Trevligt frukostmingel med övriga gäster. Vi hann t.o.m. träna lite innan vår resa fortsatte! Nästa gång blir det bastu & lite Lundasighter!",,,,Date of stay: August 2014,"[All, languages]",190
VIJAY_PARIS,Jul 2014,4,Perfect location and exceptional services,"Located right at the centre of the beautiful town of Lund, Sweden ; this 'home' / apartment hotel is the best thing that happened on our trip. Very thoughtfully equipped apartments, a filling breakfast and wonderful staff were a few of the highlights. Comfort, Service and…",,,,Date of stay: July 2014,"[All, languages]",190
Stefan E,Jul 2014,5,Som vanligt bra,"Det var andra gången vi bodde på At Stay Lund. Perfekt läge, trevlig och professionell personal, bra rum (vi bodde i en studio), och god frukost. Det enda som fungerar sämre är hanteringen av tvättstugan. Inte pga av hotellet men då visa långtidsboende inte respekterar bokningar…",,,,Date of stay: July 2014,"[All, languages]",190
Mikkelss,Jul 2014,4,Godt hotel,Det ligger meget centralt og værelserne er forholdsvis store og godt indrettet . Godt til børn da der er køkken osv. Du kan låne gratis barnestole så du behøver ikk medbringe. De er meget venlige i receptionen. Morgenmaden er faktisk også helt ok.. Der bliver ikke gjort rent…,"Response from StayAtHotelLund, Receptionschef at Forenom Aparthotel LundResponded Jul 29, 2014","Responded Jul 29, 2014","Hej Mikkelss,  Tack för att ditt omdöme. Vad roligt att höra att ni hade en trevlig vistelse här!  Städning med byte av sängkläder och handdukar ingår en gång per vecka. Det går också att lägga till flera gånger under vistelsen och då har vi flera alternativ att välja på. Ni hittar all information på vår hemsida. Vi har också uppdaterat informationen som finns på hotels.com så att det framgår även där. Tack för att du uppmärksammade detta!  Varmt välkommen tillbaka!  Vänliga hälsningar, Emmelina Eriksson  Operations Manager StayAt Hotel Lund",Date of stay: July 2014,"[All, languages]",190
Vestpucci,Jul 2014,2,Dyr parkering,"Hotellet ligger centralt i Lund i gåafstand til seværdighederne. Men hotellets hjemmeside oplyser ikke klart om, at parkeringen koster 170 SEK pr. døgn. Desuden må rengøringen af den lille lejlighed karakteriseres som mangelfuld, når vi under sovesofaen, som var for ringe til at…",,,,Date of stay: July 2014,"[All, languages]",190
Llew117,Jul 2014,4,Jättebra hotell,Väldigt bra centralt läge och närhet till allt. Parkering i bra anslutning till hotellet och dem sänker priset om man bor där. Bra och snäll personal! God frukost och anordnar aktiviteter för syssolösa. Hyr även ut cyklar om man inte orkar att gå,,,,Date of stay: July 2014,"[All, languages]",190
Ragge62,Jul 2014,5,Very good hotel in central Lund,"We stayed one night here in July 2014 and were very pleased. Pleasant and professional receptionist, great room with a small kitchen including fridge and freezer, - convenient! Very good beds, spacious bathroom. Choose a room towards the parking lot, there is less noise here…",,,,Date of stay: July 2014,"[All, languages]",190
mipu69,Jul 2014,4,"Spacious room, good location","We stayed here for four nights, with one teenager. Hotel was close to everything and kept clean. Our room was spacious to the three of us. Hotel staff was helpful and polite. Breakfast was pretty ok, but sadly missing bacon, sausages and beans. Everything that was served in the…",,,,Date of stay: June 2014,"[All, languages]",190
Philip M,Jun 2014,4,Very Pleasant Hotel,I have just spend I few days at the StayAt and found it to be a very pleasant  hotel with friendly and helpful staff.  The studio rooms were great for getting work done and the espresso machine in the restaurant area helped with relaxing.  It was on the edge of the city centre…,,,,Date of stay: June 2014,"[All, languages]",190
 Poupie  ,May 2014,5,un bel établissement,"Rien à redire , la situation de l'hotel au centre de Lund ainsi que la qualité des prestations en font une adresse à recommander.Studio de 35 m2 , avec salle de bain carrelée , cuisine équipée et literie de qualité .Personnel agréable et souriant .",,,,Date of stay: April 2014,"[All, languages]",190
B42L8,Mar 2014,4,"Nice, well located apartment style","We stayed for two nights. Friendly staff, OK breakfast and a very nice room. Nice to have refrigerator and a full kitchen. On the bad side: it was a bit too warm. Open window made it noisy. Otherwise I recommend this hotel. Have also stayed at Hotel Lundia - worse than this and…",,,,Date of stay: March 2014,"[All, languages]",190
Confutio,Feb 2014,5,wonderful oasis in the center of Lund,"We really enjoyed our one bedroom apartment, which was clean with a well appointed kitchen.  The hotel is right in the center of Lund, which is close to the restaurants and shops and a 10 minute walk from the train station.  The staff were very friendly and helpful and I was …",,,,Date of stay: February 2014,"[All, languages]",190
smcvt2003,Feb 2014,4,Business Trip,"I stayed here for about a week while on a business trip to the area.  I found the staff to be very friendly.  This was my first trip outside the US and I was a little anxious about the trip, but everyone in the hotel put me quite at ease.  The first day the front desk clerk…","Response from StayAtHotelLund, Receptionschef at Forenom Aparthotel LundResponded Jul 29, 2014","Responded Jul 29, 2014","Dear smcvt2003,  Thank you for taking the time to review our hotel.  I´m very happy to hear that you enjoyed your stay here! I am also pleased to say that we now have more bikes for hire to meet the requests from our guests.   I hope we see you again the next time you visit Sweden!  Best regards,  Emmelina Eriksson Operations Manager StayAt Hotel Lund",Date of stay: September 2013,"[All, languages]",190
maritaFinland,Feb 2014,4,Nice apartment in top location,We had a nice apartment and enjoyed our holiday a lot. It was a Studio Superior and looked towards the narrow street (not the carpark). The studio was perhaps slightly too small for 2 adults and 2 teenagers if you would stay for a longer visit. The sofa bed for the two teenagers…,,,,Date of stay: July 2013,"[All, languages]",190
Martin B,Dec 2013,5,Perfectly situated in the hear of College-town-Lund,"We stayed 2 nights at this hotel in the heart of Lund, the well known College-town in south/west of Sweden. We will return to this hotel whenever we visit this town again. The staff was friendly, informative, quickly checked in and out with a smile!   Excellent free car parking…",,,,Date of stay: November 2013,"[All, languages]",190
Elisabeth B,Dec 2013,5,Perfectly situated in the hear of College-town-Lund,"We stayed 2 nights at this hotel in the heart of Lund, the well known College-town in south/west of Sweden. We will return to this hotel whenever we visit this town again. The staff was friendly, informative, quickly checked in and out with a smile!  Excellent free car parking…",,,,Date of stay: November 2013,"[All, languages]",190
aivlis36,Nov 2013,5,Un lugar muy acogedor,"Fuímos a Lund a visitar a nuestro hijo , que está haciendo un Erasmus en esta ciudad de Suecia. Nos alojamos en StayAt Lund; es un aparhotel fantastico. Limpio, acogedor...parecia que estbieramos en casa. El desayuno iba incluido y era abundante, muy bien.  Por la noche te…",,,,Date of stay: November 2013,"[All, languages]",190
Denis M,Nov 2013,4,"Nice room, good food, great location","This apartment hotel is nicely situated within the old centre of Lund, just a stone's throw from most of the attractions of this charming town. I stayed in one of the studio apartments, which had a very comfortable bed, spacious bathroom with underfloor heating, and a nice…",,,,Date of stay: November 2013,"[All, languages]",190
grantem2000,Nov 2013,5,"Spacious, smart room in a good central location and excellent service","My wife and I shared a family apartment with our teenage son. Room was great. Beds were comfortable, including the double sofa bed my son used, and the apartment was big enough for us to leave the sofa bed out all the time. We knew breakfast was included beforehand, and it was…",,,,Date of stay: November 2013,"[All, languages]",190
Togo33,Oct 2013,5,Parfait !,"Nous sommes restés 3 jours à Lund et avons séjourné dans cet hôtel/appartement. A recommander fortement: emplacement idéal au centre, excellent accueil, appartement sobre "" à la scandinave"" mais où rien ne manque, petit déjeuner très complet. Excellent en tout point ! Vous…",,,,Date of stay: October 2013,"[All, languages]",190
hjb50,Oct 2013,4,"Comfy beds, clean room, helpful staff","We were in Lund for the Fantastik Film Festival and booked this hotel last-minute. Everything about it was just what we wanted - not too far from the station, clean and comfortable and an excellent breakfast. The rooms also have cooking facilities which would be useful if you're…",,,,Date of stay: September 2013,"[All, languages]",190
travelNC111,Aug 2013,5,"Excellent Room, great staff","My family Stayed at StayAt Lund in August while taking my Son to his exchange program at University of Lund. The rooms were clean, and we had a kitchen and laundry facilities. Staff was excellent and price was reasonable. Many good restaurants in the area, close to train…",,,,Date of stay: August 2013,"[All, languages]",190
Payal M,Aug 2013,5,Best Located hotel in Lund,"I stayed in this hotel for 2weeks during my official visit. I must say this hotel is very centrally located. It's in the middle of Lund market area & the railway station is at a walkable distance. Since I had gone for official visit, my evenings used to be free. This hotel being…",,,,Date of stay: November 2012,"[All, languages]",190
des82,Aug 2013,5,Confortevole e centrale,"Ho prenotato per una doppia con  angolo cottura e ho fatto la scelta  giusta. La costruzione é stata recentemente ristrutturata, gli appartamenti sono dotati di tutto ció che puó servire compresi lavastoviglie, micronde, ferro e asse da stiro, asciugacapelli. Il bagno é molto…",,,,Date of stay: August 2013,"[All, languages]",190
ThePurpleScorpion,Aug 2013,5,Conveniently located in Lund,We stayed here for 3 nights in July 2013.  We'd contacted the hotel beforehand to let them know we would be arriving out of hours and they sent us full details as to how we could access the hotel and get our room key as reception would not be staffed.  This worked perfectly and…,,,,Date of stay: July 2013,"[All, languages]",190
Gail B,Aug 2013,5,Pleasant Stay,Spent one night at this hotel on 7/30/13.  Check in was very efficient.  The hotel was spotless. Offers a free breakfast that starts a bit late for those checking out to catch an early train. Also has coffee and cookies available throughout the day. Room was quite large for…,,,,Date of stay: July 2013,"[All, languages]",190
fernandoporelmundo,Jul 2013,5,Una grata sorpresa,"La verdad que resultó más de lo esperado. Mi sobrina me había realizado la reservación por lo que yo no sabía mucho sobre el establecimiento. Está muy bien emplazado, los apartamentos son nuevos, modernos y luminosos y el cuarto de baño inusualmente amplio para lo que son en…",,,,Date of stay: July 2013,"[All, languages]",190
GoldPeng,Jul 2013,3,Convenient hotel but beware of the night reception,"On our second visit to this hotel we arrived rather late, around midnight. The hotel is not staffed at this time, so I had to call to a central night-reception. This would have been ok, if it wasn't for that he gave us wrong information regarding parking (his words exactly ""you…","Response from StayAtHotelLund, Guest Relations Manager at Forenom Aparthotel LundResponded Jul 23, 2013","Responded Jul 23, 2013","Dear GoldPeng,  Thank you for taking the time to review our hotel! I’m very sorry about the problem with the parking, this sounds like a mistake on our part and I apologize. Please contact us so that we can solve this. We have also looked over our routines regarding parking and the information we give to make sure that this won’t happen again.  I hope you enjoyed you stay in Lund and wish you welcome back soon!  Best Regards,  Emmelina Nilsson  Guest Relations Manager StayAt Hotel Lund",Date of stay: July 2013,"[All, languages]",190
bchiara,Jul 2013,4,Camere miniappartamenti,"Ottima soluzione in centro a Lund, a 10 minuti a piedi dalla stazione. Camere che sono mini appartamenti, con cucina attrezzata a e fornita di tutto (stoviglie, posate, pentole, e lavastoviglie, forno, fuochi, ecc). Un piccolo tavolo con sedie permette di essere autonomi. La…",,,,Date of stay: July 2013,"[All, languages]",190
Vanessa B,Jul 2013,5,"Excellent, especially for a long stay","Stay at is very conveniently located, just off the main square, within walking distance of the station- (if you have a big suitcase consider a taxi, because the cobblestones are not good for suitcase wheels). The rooms are airy, spacious and well appointed. Just what is needed…",,,,Date of stay: June 2013,"[All, languages]",190
A TripAdvisor Member,Jun 2013,5,Very nice,"Room was large, clean and in a great location.  The staff was helpful. The breakfast very good with plenty of items to choose from.  They let us store our bags there to pick up after graduation which was very helpful.              ",,,,Date of stay: June 2013,"[All, languages]",190
andreahex,Jun 2013,4,"Good location, great bathroom","Used the accommodation for  just one night, very close to town, nice cafe opposite. Clean and spacious one bedroom studio. Staff very helpful as we were there for a graduation and although we had to be out by 12, they stored our luggage and we managed to change in the disabled…",,,,Date of stay: June 2013,"[All, languages]",190
TiRohn,May 2013,4,"Gutes Hotel, wenn man die Reisezeit berücksichtigt","Das StayAt in Lund ist sehr zentral gelegen. Restaurants, Kaffees und Einkaufsmöglichkeiten sind rundherum in Laufweite, auch zum Bahnhof sind es bloss 10 Gehminuten. Das Hotel selbst ist sauber und die Zimmer sind angenehm gross und ebenfalls sauber. Jedes der Zimmer verfügt…",,,,Date of stay: May 2013,"[All, languages]",190
Margo H,Apr 2013,5,Home from home,"This is an apartment hotel. We had a double room with ensuite. It is spacious and has a small but well-equipped kitchen, so you an cook if you need to or want to.  The room also contained an ironing table and iron and a hairdryer. The hotel is modern, is well furnished and is…","Response from StayAtHotelLund, Guest Relations Manager at Forenom Aparthotel LundResponded May 28, 2013","Responded May 28, 2013","Dear Margo H,  Thank you for choosing StayAt when visiting Lund! I’m pleased to hear that you enjoyed your stay here.  I’m happy to inform you that this summer we will be remodeling our Living Room to make more space, a place for more activities and to make your stay even more pleasant. The Living room will be open around the clock after the remodel.   Welcome back to see all the changes soon!  Best regards,  Emmelina Nilsson  Guest Relations Manager StayAt Hotel Lund",Date of stay: April 2013,"[All, languages]",190
Mark M,Apr 2013,3,"Nice, clean place","Conveniently located in the heart of Lund, the StayAt Hotel/Apartments are quite nice.  Typically Swedish, design is simple and clean.  I can imagine that they would be especially nice for an extended stay with complete cooking facilities in the apartments.  On the down side, no…","Response from StayAtHotelLund, Guest Relations Manager at Forenom Aparthotel LundResponded May 28, 2013","Responded May 28, 2013","Dear Mark M,  Thank you for taking the time to review our hotel. We are glad to hear that you enjoyed your stay!  The front desk is open between 7 am and 10 pm on weekdays and between 9 am and 5 pm on weekends. Outside of these times you can check in using codes that you get from us or by using the intercom located by the front entrance to the hotel. I apologize that you were not informed about this! If you have any questions when the desk is unmanned you can always use the phone in your room or the phone on the front desk to get directly connected to our duty hotel that has service every hour of the day.   We hope to see you again soon!  Best regards,  Emmelina Nilsson  Guest Relations Manager StayAt Hotel Lund",Date of stay: April 2013,"[All, languages]",190
Alessandro Z,Mar 2013,5,A meta fra hotel e appartamento,"Struttura moderna e pulita, con appartamenti semplici e dotati di tutti i srvizi, colazione inclusa, abbondante e di qualita. Un ottimo compromesso se si viaggia con bambini ma anche per viaggi di lavoro è ottima. Unica considerazione... Le pulizie giornaliere si pagano a…",,,,Date of stay: March 2013,"[All, languages]",190
Roland S,Jan 2013,4,Centrally located und very friendly staff,"Friendly staff, nice and spacious rooms with a small fully equipped kitchen. Parking space available although the hotel is located really in the centre of the old town of Lund. I travelled with my familiy but I would also recommend this hotel for business trips.","Response from StayAtHotelLund, Guest Relations Manager at Forenom Aparthotel LundResponded Jan 24, 2013","Responded Jan 24, 2013","Dear Roland S,  Thank you for your review! I'm glad to hear that you enjoyed your stay with us.  Our location in the centre of Lund gives our guest the opportunity to choose from some of Lunds best restaurants and shopping just a few minutes’ walk from the Hotel.   We hope to see you again during your next visit to Lund!  Best Regards,  Emmelina Nilsson  Guest Relations Manager StayAt Lund",Date of stay: December 2012,"[All, languages]",190
Banjoatte,Jan 2013,5,Favohotellet,"Trevligt hotell mitt i Lund. Prisvärt också. Man hamnar mitt i centrum och tvärs över ligger coop och Mårtenstorget. Så eftersom det är lite av ett lägenhetshotell kan man fika på rummet. Kokplatt kaffebryggare kylskåp finnes.,","Response from StayAtHotelLund, Guest Relations Manager at Forenom Aparthotel LundResponded Jan 24, 2013","Responded Jan 24, 2013","Hej Banjoatte!  Tack för att du tog dig tid att recensera vårt Hotell.   Det är väldigt roligt att höra att du trivs på StayAt Lund. Precis som du skriver har många av våra rum en fantastisk utsikt över Lunds takåsar.   Jag vill önska dig varmt välkommen tillbaka till StayAt Lund!  Med vänliga hälsningar,  Emmelina Nilsson  Guest Relations Manager StayAt Lund",Date of stay: July 2012,"[All, languages]",190
K0kki,Oct 2012,4,Great location and roomy bathrooms,"Would give full five stars but... Almost all items in my checklist were fullfilled, except for one. I wonder why the elevators close to the rooms must have the alarm sound on, while opening the doors? Otherwise I was happy to find such a roomy bathroom, with floor heating! Even…","Response from StayAtHotelLund, Front Office Manager at Forenom Aparthotel LundResponded Nov 6, 2012","Responded Nov 6, 2012","Dear K0kki,  Thank you very much for your feedback. I'm pleased to hear you enjoyed your stay with us!  We strive to make our hotel accessible to all guests. The sound that you hear when the elevator doors open is to help guests who are visually impaired. Our hotel is also wheelchair accessible. I apologize that the sound was disturbing this is of course not the intention!  I’m glad you liked your room, all our rooms have a armchair or sofa so you can sit down and relax.  We hope to see you again soon!  Best Regards,  Emelie Grane, Front Office Manager Lund.",Date of stay: October 2012,"[All, languages]",190
brigitte d,Sep 2012,5,A conseiller,"Si vous devez séjourner à Lünd, je vous conseille cet endroit ; chambre spacieuse, kitchinette bien équipée, très propre, proche du centre et très accueillant....Petit déjeuner gargantuesque ; café, petits fours, fruits à toute heure de la journée....Nous y avons séjourné une…",,,,Date of stay: April 2012,"[All, languages]",190
Marcus K,Sep 2012,5,my favorite place to stay in Lund/Malmö,"The staff is what makes this ""Hotel"" so nice. They are super friendly, open for a chat and help you with everything if possible. It is not really a hotel, because you have a mini-apparatment with kitchen and everything. If you stay longer than one night you will appreciate the…","Response from StayAtHotelLund, Front Office Manager at Forenom Aparthotel LundResponded Nov 6, 2012","Responded Nov 6, 2012","Dear Macus K,  Thank you for your nice review! We are very happy to hear that you enjoy staying with us.  We always try to make our guests feel at home here at StayAt.  I’m glad you appreciate the kitchenettes in our rooms, when traveling a lot it can be nice to be able to cook your own meal.   I wish you welcome back to stay with us the next time you visit Lund!  Best Regards, Emelie Grane, Front Office Manager",Date of stay: August 2012,"[All, languages]",190
Energuy,Aug 2012,4,Mooi hotel,"Dit hotel ligt zeer centraal en alle bezienswaardigheden, horecazaken en winkels liggen op wandelastand van dit hotel. Hou er wel rekening mee dat je moet bijbetalen voor een parkeerplaats. Openbaar parkeren is goedkoper en er zijn een beperkt aantal plaatsen voor de deur.  …",,,,Date of stay: July 2012,"[All, languages]",190
AnnalenaP,Jul 2012,4,"big room with kitchen, wonderful sauna",We stayed at StayAt for two nights. Our really quiet room was furnished like a 1-room appartment with a kitchen and a big bathroom. The door of our shower in our room was unfortunatley displaced and while showering the floor around the shower got flooded. Breakfast was very…,"Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Aug 10, 2012","Responded Aug 10, 2012","Dear AnnalenaP!  Thank you for taking your time to rewiev your stay at StayAt Lund! I am happy to hear that you enyoyed your stay at StayAt.  I will let my handyman take a look at the door of our shower to prevent future problems, thanks for the tip!  I agree on that our fresh fruit salad is great, many guest loves it!   I would like to welcome you back to StayAt in Lund again!  BR Måns Friberg, Hotel Manager StayAt Lund",Date of stay: July 2012,"[All, languages]",190
Kim D,Jul 2012,4,Nice hotel,"This was our second night of 17 in Scandinavia. The room was roomy and the bathroom the biggest we encountered.  As with all Scandinavian hotels, no wash cloth or bar soap.  There is liquid soap in the shower and at the sink.  The room was clean with a nice kitchette.  We did…",,,,Date of stay: July 2012,"[All, languages]",190
Annie0206,Jul 2012,5,Perfect appartment hotel,"I'm very pleased with this hotel, and we have stayed there two times. You actually rent a small apartment. It's spacious and has a modern interior. The breakfast is  good, but not any luxury. The best with this hotel is that it is situated in the centre of Lund. Still it is…","Response from StayAtHotelLund, Front Office Manager at Forenom Aparthotel LundResponded Sep 10, 2012","Responded Sep 10, 2012","Dear Annie 0206,  Thank you for your review.   Its great to hear that you were satisfied with your stay at our hotel. We hope to see you again soon!  Best regards,  Emelie Grane",Date of stay: June 2012,"[All, languages]",190
marsala20,Jun 2012,4,Suprise packet,Had one night here after three nights in Stockholm in the worst value hotel I have ever stayed in. Must say Stayat Lund was a welcome surprise after this. Booked on line and arrived around 7.30pm on a Saturday night. You need to catch a taxi from the train station as it would be…,"Response from StayAtHotelLund, Front Office Manager at Forenom Aparthotel LundResponded Sep 10, 2012","Responded Sep 10, 2012","Dear Marsala20,  Thank you for your review!   I'm very glad to here that you enjoyed your stay with us. Our one bedroom apartments are perfect for a family or a group of friends traveling together.   We wish you welcome back to our hotel and hope to see you again the next time you are visiting Lund!  Best regards,  Emelie Grane",Date of stay: June 2012,"[All, languages]",190
Jan566,Jun 2012,4,"excellent location, modern and comfortable","Stay at Lund is an apartment hotel perfectly located in the centre of the university city, everything you need is within a short walking distance. The rooms are large, modern and comfortable, with a sofa and some simple kitchen utilities if you need to or want to eat in. It's…",,,,Date of stay: April 2012,"[All, languages]",190
