1992,6,Client City,"RC Michie - The City of London, 1992 - Springer","Page 1. 5 Client City (T}he aid of accountants is always required when others lack com- petency
in the arrangement and adjustment of their affairs. William Cooper, 15 September 1855 (reprinted
in A History of Cooper Brothers & Co., 1854-1954, London 1954, pp. 2-3) … 
",  Related articles  
1992,6,'Gain ground and glory': metropolitan athletic clubs and the promotion of American football–the case of the Louisville athletic club,"BS Butler - The International Journal of the History of Sport, 1992 - Taylor & Francis","… industrious city. The athletic club players delegated to themselves the responsibility
of promoting their city's vitality, and as young professionals their future success relied
in large measure on the success of their city. The teams … 
",  Cited by 2 Related articles All 2 versions  
1992,6,Public housing desegregation: What are the options?,"MO Chandler - Housing Policy Debate, 1992 - Taylor & Francis","… jobs. One outcome of urban redevelopment, urban renewal, and highway
construction programs was the further depletion of central-city vitality. This depletion,
in turn, intensified racial sepa- ration within metropolitan areas … 
",  Cited by 22 Related articles  
1992,6,"The Victoria History of the County of Stafford, Vol. XIV: Lichfield","RN Swanson, M Wanklyn, T Webber, CSL Davies… - 1992 - Taylor & Francis","… impressionistic: despite the initial chronological survey, the necessarily frag- mented detailed
considerations cannot fully convey the city's vitality in its social heyday in the eighteenth century;
nor is a full perspective achieved of the scale of Victorian industrialisation … 
",   
1992,6,"'The slums of tomorrow'?: architects, builders and the construction of flats in interwar Perth.-In special issue: Private Enterprise, Government and Society","R Taylor, J Gregory - Studies in Western Australian …, 1992 - search.informit.com.au","… Unfortunately, his optimism was ill-founded and the warning went unheeded. Various government
schemes have worked to decentralise Perth to the detriment of the city's vitality and the demolition
of many of the inner-city flats has depleted the streets of their life … 
",  Related articles  
1992,6,"[BOOK][B] Proceedings of the International Workshop on Science Park Evaluation. Bari, 26-27 March 1992. EUR 14741 EN. Research evaluation. Science and …","U Bozzo, J Elias de Freitas, T Higging - 1992 - aei.pitt.edu","Page 1. COMMISSION OF THE EUROPEAN COMMUNITIES SCIENCE RESEARCH AND
DEVELOPMENT Proceedings of the International Workshop on Science Park Evaluation (Bari,
26th and 27th March 1 992) SPEAR Research evaluation EUR 14.741 EN Page 2. Page 3 … 
",  Related articles All 2 versions  View as HTML 
1993,5,Lorca's Poeta En Nueva York: Creativity and the City,"F Bonaddio - Romance Studies, 1993 - Taylor & Francis","… He was not prepared simply to accept the denigration of his work which he felt was misunderstood
rather than deficient.4 Indeed, as will become evident, the polarization in Poeta en Nueva York
of concepts like Nature and the city, vitality and modernity, and its reflection on a … 
",  Cited by 2 Related articles  
1993,5,"[PDF][PDF] San Diego, the US Navy, and Urban Development: West Coast City Building, 1912-1929","GR Hennessey - California History, 1993 - militarymuseum.org","Page 1. I-3CTTJ-1 :..,: l!!^ \.J^^^ #? iiiMijij;;;;; illli^^ IS|B IsJxlHHuHBflfl
""^^^^Hp^^^l During the inter-war years the military regularly staged mass flights
and mock battles i entertainment and propaganda. This photograph, ca … 
",  Cited by 3 Related articles All 3 versions  View as HTML 
1993,5,Building cities that work//Review,"EP Fowler, J Udy - Environments, 1993 - search.proquest.com","… metres). But let's get to Fowler's book. He quotes Jacobs' assumptions that ""a city's
vitality is nurtured by (1) a mixture of land uses (2) a concentration of uses... (3) a
mixture of old and new buildings and (4) short [street] blocks"" … 
",  Related articles  
1993,5,[BOOK][B] The spectacle of nature: landscape and bourgeois culture in nineteenth-century France,N Green - 1993 - books.google.com,"Page 1. The spectacle of nature Page 2. Page 3. The spectacle of nature Page 4. Page
5. THE SPECTACLE OF NATURE Landscape and bourgeois culture in
nineteenth-century France NICHOLAS GREEN Manchester University … 
",  Cited by 360 Related articles All 3 versions  
1993,5,臉部表情法及都市環境診斷: 台灣七大都市的個案研究,"王俊秀 - 國立台灣大學建築與城鄉研究學報, 1993 - airitilibrary.com","… this theory, the CFM as a !l user friendlyll computer package, IS use益to display, analyze and
communicate environmental images or observations of a city By taking a holistic approach,the
thea叮along with the City Face Mo也I presen出d in this paper w到connect city vitality 叩吐 … 
",  All 2 versions  
1994,6,[PDF][PDF] Neighborhood regeneration in Beijing: An overview of projects implemented in the inner city since 1990,AM Broudehoux - 1994 - researchgate.net,"Page 1. 1+1 National Library olCanada Bibliothèque nationale du Canada Acquisitions
and Direction des acquisitions et Bibliographie Services Branch des services
bibliographiques 395 Wellington Sreet 395. OJC Welbngton Ottawa … 
",  Cited by 20 Related articles All 2 versions  View as HTML 
1994,6,Evolving structures and challenges of metropolitan regions,"AD Wallis - National Civic Review, 1994 - Wiley Online Library","Page 1. THE CHALLENGE OF AMERICAN RENEWAL EVOLVING STRUCTURES
AND CHALLENGES OF METROPOLITAN REGIONS Metropolitan regions, whether
growing or declining, face serious strategic issues in the … 
",  Cited by 65 Related articles All 4 versions  
1994,6,An evaluation of neotraditional design's social prescription: postmodern placebo or remedy for suburban malaise?,"I Audirac, AH Shermyen - Journal of Planning Education and …, 1994 - journals.sagepub.com","Page 1. An Evaluation of Neotraditional Design's Social Prescription: Postmodern
Placebo or Remedy for Suburban Malaise? Ivonne Audirac and Anne H. Shermyen
ABSTRACT Among the various American postmodern urban … 
",  Cited by 138 Related articles  
1994,6,Center for Middle Eastern Studies Newsletter No. 21 (Fall 1994),"A McCann-Baker - Center for Middle Eastern Studies …, 1994 - repositories.lib.utexas.edu","… It draws on a range of materials includ- ing color and black and white photog- raphy,
manuscript illuminations, maps, engravings, and documents, to depict the city through
the centuries and to provide a sense of the city's vitality today … 
",  All 4 versions  View as HTML 
1994,6,"Bridging across Nicosia's divide: from a"" no man's land"" to a shared public realm",C Papanastasiou - 1994 - dspace.mit.edu,"Page 1. Bridging Across Nicosia's Divide: From a ""No Man's Land"" to a Shared Public
Realm by Chloe Papanastasiou B. Arch., Virginia Polytechnic Institute & State
University Blacksburg, Virginia May 1990 Submitted to the … 
",  All 3 versions  View as HTML 
1994,6,"Regionalization of Cleveland's municipal services, 1950-1977: The process and the politics",MB Stavish - 1994 - rave.ohiolink.edu,"… disappear,"" giving it the ability to create an urban environment that will encourage economic
growth.7 Cleveland's creditworthiness enabled it to borrow the money it needed through the
issuance of municipal bonds; this was the benchmark of a growing city's vitality-a valuable … 
",  Related articles All 2 versions  View as HTML 
1995,9,"Straw men, red herrings,... and suburban dependency","HV Savitch - Urban Affairs Review, 1995 - journals.sagepub.com","… The slope reflected the degree to which the predictive equation (treated as a new variable)
was correlated with the actual (or observed) values. This measured expected
central-city vitality, as measured by its density and per capita income … 
",  Cited by 23 Related articles  
1995,9,Can suburbs survive without their central cities? Examining the suburban dependence hypothesis,"EW Hill, HL Wolman, CC Ford III - Urban Affairs Review, 1995 - journals.sagepub.com","… In this case, it is not apparent why residential density and per capita income reflect the same
general concept and what that concept might be. If they are two independent aspects of city vitality,
they should have been enteredinto the regression equation separately. Savitch et al … 
",  Cited by 125 Related articles All 4 versions  
1995,9,Evaluating science and technology parks in France,"T Bruhat - Industry and Higher Education, 1995 - journals.sagepub.com","… with the technopole concept. By declaring an entire metropolis as a Technopole,
continued innovations become an element of city policy, since they showcase the
city's vitality and modernity. Although the various programmes … 
",  Cited by 2 Related articles  
1995,9,"[PDF][PDF] The urban street as public place: re-establishing downtown Portage Avenue, Winnipeg, as a great street",JG Doney - 1995 - mspace.lib.umanitoba.ca,"Page 1. The Urban Street as Public Place: Re-Establishing Downtown Portage Avenue, Winnipeg,
as a Great Street by J. GIen Doney A Practicum Submitted to the Faculty of Graduate Studies
in Partial Fulfillment of the Requirements for the Degree of Master of City Planning … 
",   View as HTML 
1995,9,[PDF][PDF] Prairie Issues in Urban Design,"G Bargh, J Lehrman - Issues in Canadian Urban Design, 1995 - winnspace.uwinnipeg.ca","… Most Prairie cities use snow and ice sculpture, as well as wind-driven kinetic sculpture, to exploit
winter conditions in a positive manner, particularly when associated with an annual festival. A
city's vitality and diverse activities are among the goals of any urban design program … 
",  Cited by 1 Related articles All 3 versions  View as HTML 
1995,9,The geography of community,"J Frug - Stan. L. Rev., 1995 - HeinOnline","Page 1. The Geography of Community Jerry Frug* In this article, Professor Frug
argues that the current urban policy adopted by every level of American government
promotes the fragmentation of America's metropolitan areas … 
",  Cited by 297 Related articles All 2 versions  
1995,9,[PDF][PDF] Understanding the interaction between financing and design: case studies in urban mixed-use development,LL Burke - 1995 - dspace.mit.edu,"Page 1. Understanding The Interaction Between Financing and Design: Case Studies
in Urban Mixed-Use Development by Lisa Ludlow Burke Bachelor of Arts Yale
College (1989) Submitted to the Department of Architecture … 
",  Cited by 2 Related articles All 4 versions  View as HTML 
1995,9,[HTML][HTML] Operative communities: sustainable localized urban community building,B Gaudet - 1995 - open.library.ubc.ca,"Learning, knowledge, research, insight: welcome to the world of UBC Library,
the second-largest academic research library in Canada.
",  All 2 versions  Cached 
