Unnamed: 0,a,b_x,c_x,d_x,e,f,g,h,i,j,k,b_y,c_y,d_y
2455,Lund_02844,Classical architecture,Building,Landmark,Architecture,Mansion,Palace,Estate,Official residence,Facade,Stately home,Restaurang & Café S,Marie Olsson, Aug 2016
2456,Lund_01620,Property,Estate,House,Natural landscape,Waterway,Cottage,Building,Manor house,Home,Real estate,Botanical Garden,Florent Santaniel, May 2016
2466,Lund_02252,Building,Architecture,Facade,Commercial building,Sky,Company,Mixed-use,Vehicle,Car,Corporate headquarters,Malte Lewan,Malte Lewan, Aug 2016
2467,Lund_00167,Landmark,Building,Architecture,Tree,Estate,College,Medieval architecture,Church,Stately home,Sky,‘ CeBpanuHa [lyHi,‘ CeBpanuHa [lyHi, Dec 2016
2473,Lund_01985,Medieval architecture,Wall,Building,Architecture,Brick,Facade,Brickwork,Church,Historic site,House,,, Aug 2016
2488,Lund_02363,Factory,Industry,Building,Electrical wiring,Machine,Electrical supply,,,,,MAX IV Laboratory,@ EONE Y, Oct 2016
2492,Lund_01193,Medieval architecture,Architecture,Landmark,Building,Classical architecture,Historic site,Place of worship,Church,Byzantine architecture,Facade,Lund Cathedral,A  Alejandro Carrillc, Aug 2016
2509,Lund_01526,Building,Architecture,Landmark,Medieval architecture,Sky,Place of worship,Cathedral,Church,Facade,Classical architecture,[T T o1 T T T,[T TR, Oct 2016
2525,Lund_02202,Transport,Building,Vehicle,Facade,Architecture,Bicycle,Recreation,,,,Steven Vancoillie,Steven Vancoillie, Sep 2016
2526,Lund_01757,Estate,Property,Mansion,Garden,House,Building,Grass,Home,Botany,Stately home,University Square,6 IR DL, Jul 2016
2528,Lund_02334,Metropolitan area,Architecture,Tower block,City,Building,Urban area,Skyscraper,Daytime,Sky,Human settlement,LRI EL Y T,5‘3.‘..@ LU G, May 2016
2539,Lund_01451,Estate,Property,Landmark,Mansion,Building,Architecture,Garden,Sky,House,Botany,Lundagard ¢,Lundagard ¢, Aug 2016
2540,Lund_03187,Landmark,Architecture,Building,Winter,Sky,Town,City,Public space,Mansion,Palace,Lundagérd,Adrian Popescu, Sep 2016
2547,Lund_02189,Body of water,Water resources,Natural landscape,Riparian zone,Stream,Nature,Bank,Watercourse,Waterway,Water,Rinnebick Gorge 2,C Cathrin Jung, Jul 2016
2552,Lund_01885,Property,House,Building,Home,Town,Architecture,Neighbourhood,Estate,Historic house,Real estate,Kulturen,ﬁ Frida Olsson, Jun 2016
2556,Lund_00899,Building,Medieval architecture,Property,Architecture,Church,Chapel,Brick,Brickwork,Parish,House,Klosterkyrkan ¢,& saad al saifi, Jun 2016
2557,Lund_02550,Natural landscape,Pasture,Land lot,Vegetation,Natural environment,Nature reserve,Grassland,Tree,Grass,Meadow,Nobbelbvs mosse,Q Peter Nordensva, Sep 2016
2561,Lund_01445,Property,Building,Estate,House,Architecture,Tree,Stately home,Sky,Grass,Manor house,University Library,A  Alejandro Carrillc, Aug 2016
2563,Lund_01361,Classical architecture,Landmark,Architecture,Building,Facade,Palace,City,House,Tourist attraction,Château,Lundagérd,a Centar Prevencij:, Oct 2016
2572,Lund_02031,Body of water,Natural landscape,Nature,Water resources,Pond,Bank,Reflection,Water,Lake,Natural environment,Ankdammen.,Ingegerd Karlsso, Oct 2016
2580,Lund_00597,Estate,Mansion,Building,Property,Palace,Official residence,Landmark,Stately home,House,Manor house,Lundagérd,qls Amanda Brundin, Jul 2016
2596,Lund_02904,Sky,Blue,Horizon,Cloud,Grass,Grassland,Tree,Land lot,Urban area,Rural area,Klosteréingshdjden,Klosteréingshdjden, Aug 2016
2599,Lund_01077,Classical architecture,Building,Architecture,Landmark,Palace,Estate,Mansion,Official residence,Stately home,Facade,Lundagérd,% Onga osborn G, Apr 2016
2619,Lund_01868,Landmark,Building,Architecture,Medieval architecture,Town,Classical architecture,Facade,Spire,Roof,Turret,Lund Cathedral,H> Hans Wilhelm He, Jun 2016
2627,Lund_02034,Medieval architecture,Architecture,Landmark,Building,Classical architecture,Place of worship,Gothic architecture,Cathedral,Facade,Church,Domkyrkan i véntans,j‘;}) Ingegerd Karlsso, Oct 2016
2629,Lund_02857,Building,Estate,Classical architecture,Landmark,Mansion,Official residence,Palace,Architecture,Presidential palace,Stately home,Lundagérd,Ibrahim Akkash, Sep 2016
2632,Lund_00853,Garden,Natural landscape,Botanical garden,Lawn,Yard,Plant,Shrub,Groundcover,Flower,Landscaping,Botanic gardens at I,® From a Google U, Jul 2016
2637,Lund_00347,Building,Landmark,Architecture,Medieval architecture,Place of worship,Sky,Church,Cathedral,Gothic architecture,Classical architecture,[T 8,. DIl, May 2016
2644,Lund_01874,Property,Estate,Building,House,Home,Manor house,Mansion,Real estate,Grass,Almshouse,Kulturen,CamodJan, Aug 2016
2671,Lund_01052,Building,Architecture,Church,Landmark,Place of worship,Medieval architecture,Parish,Grass,Estate,Cathedral,Lundagérd,@ Ibrahim Akkash, Sep 2016
2680,Lund_00371,Landmark,Garden,Estate,Spring,Mansion,Botanical garden,Botany,Flower,Architecture,Palace,[T 8,. DIl, May 2016
2692,Lund_00541,Building,Estate,Palace,Mansion,Property,Stately home,Château,House,Official residence,Architecture,Lundagérd,[ BRI TS, Sep 2016
2706,Lund_03122,Road,Sky,Cloud,Highway,Asphalt,Lane,Daytime,Freeway,Infrastructure,Transport,Rinnebick Gorge 2,timor talash, Jun 2016
2709,Lund_02264,Transport,Road,Sky,Architecture,Urban area,Infrastructure,City,Building,Cloud,Street,Biltema 3,EEF S, Sep 2016
2710,Lund_01273,Architecture,Building,Medieval architecture,Landmark,Gothic architecture,Classical architecture,Place of worship,Cathedral,Church,Sky,Lundagérd,ﬂ Bnapgumup Tutos, Jun 2016
2731,Lund_00864,Landmark,Classical architecture,Architecture,Building,Medieval architecture,Place of worship,Sky,Cathedral,Facade,Church,Lund Cathedral ¢,Py ), Jul 2016
2740,Lund_01340,Property,Garden,House,Estate,Botany,Spring,Building,Home,Plant,Botanical garden,Botanical Garden,Olga Bachkala, Aug 2016
2745,Lund_00344,Building,Estate,Property,Mansion,Stately home,Château,Manor house,Palace,Architecture,Historic house,Bantorget,Q Kim van Waarder, Aug 2016
2760,Lund_00748,Building,Classical architecture,Landmark,Palace,Architecture,Mansion,Estate,Stately home,Official residence,Château,% Bnapumup Poma,% Bnapumup Poma, Nov 2016
2762,Lund_01840,Landmark,Sky,Tower,Tree,Architecture,Observation tower,Building,Grass,Rural area,Estate,Lundagérd,a Centar Prevencij:, Oct 2016
2772,Lund_02534,Sky,Cloud,Natural landscape,Nature,Tree,Vegetation,Daytime,Cumulus,Natural environment,Grass,Fredentorps Begravr,"¢ ;’&"" (o S W NV", Jul 2016
2781,Lund_00358,Tree,Building,Estate,Grass,Sky,Architecture,Château,Stately home,Park,City,Lundagérd,@ Juca Felix Galino, Jul 2016
2785,Lund_02804,Landmark,Building,Architecture,Town,Sky,City,Human settlement,Tower,Steeple,Medieval architecture,A LG,& Victor Kalbskopf, Aug 2016
2786,Lund_00493,Medieval architecture,Landmark,Architecture,Building,Classical architecture,Place of worship,Church,Historic site,Sky,Facade,[T T o1 T T,.’IE‘” ALV, Sep 2016
2788,Lund_01601,Building,Architecture,Landmark,Medieval architecture,Facade,Church,Place of worship,Steeple,Sky,Cathedral,LT T o1 T T T,sasan fallahi, Sep 2016
2805,Lund_00722,Building,Landmark,Mansion,Estate,Palace,Architecture,Stately home,Official residence,Presidential palace,Plaza,[TV T,‘; LEGENETELET, Jul 2016
