Unnamed: 0,a,b_x,c_x,d_x,e,f,g,h,i,j,k,b_y,c_y,d_y
904,Lund_02035,Property,Town,Building,House,Neighbourhood,Home,Real estate,Architecture,Road,Street,B Malmgren's Cycle :,# Viktor Erik Jense, Apr 2017
907,Lund_02386,Rapeseed,Field,Mustard,Mustard plant,Yellow,Canola,Meadow,Plant,Grassland,Natural landscape,Nobbel6vs mosse,#€) Edvin Dribe, May 2017
909,Lund_00888,Estate,Building,Landmark,Mansion,Palace,Official residence,Stately home,Property,Presidential palace,Architecture,Hokeriet g,@ Sten Olsson, Jul 2017
912,Lund_00415,Metropolitan area,Urban area,City,Cityscape,Metropolis,Human settlement,Daytime,Aerial photography,Building,Urban design,Beautiful view from *,R Robbert Biere, Apr 2017
915,Lund_02640,Grass,Competition event,Spring,Recreation,Physical fitness,Lawn,Summer,Leisure,Games,Park,Klostergérdens IP,il VPN YT 1o 3 (o)), Jun 2017
917,Lund_01294,Building,Town,Neighbourhood,City,Mixed-use,Human settlement,Property,Downtown,Plaza,Metropolitan area,ICA Kvantum Malmb,Sandra Loskin, Jul 2017
918,Lund_01063,Medieval architecture,Building,Landmark,Architecture,Facade,Classical architecture,Cathedral,Church,Place of worship,Steeple,Lund Cathedral :,UIf Danielsson, Aug 2017
919,Lund_02941,Sky,Residential area,Land lot,Cloud,Road,Grass,Asphalt,Tree,Suburb,Sidewalk,Rabysjon och Raby s,S ) Senad Basic, Jun 2017
921,Lund_01877,Architecture,Grass,Wall,Building,Castle,Waterway,Tree,Sky,Estate,Spring,Lundagérd,Sebastian Ander:, May 2017
923,Lund_01745,Property,Estate,House,Building,Home,Mansion,Manor house,Architecture,Grass,Almshouse,Botanical Garden,Alicja Lewandow, Sep 2017
925,Lund_02701,Snow,Winter,Freezing,Atmospheric phenomenon,Tree,Sky,Winter storm,Blizzard,Frost,Thoroughfare,Klosteréngshojden,Q Peter Nordensva, Jan 2017
928,Lund_00545,Building,Château,Estate,Palace,Public space,Vehicle,Bicycle,Campus,Architecture,Mansion,Bantorget -,L. -, Jul 2017
934,Lund_01252,City,Urban area,Roof,Town,Human settlement,Building,Architecture,Metropolitan area,Residential area,Sky,[TV T :,qf‘gu Kaveh Kamran, Aug 2017
935,Lund_01552,Tree,Grass,Botany,Architecture,Sky,Garden,Botanical garden,Mountain,Building,House,Lundagard ¢,o LYol, Jul 2017
938,Lund_02839,Building,Property,Architecture,Estate,House,Palace,Mansion,Tree,City,Facade,Lund Cathedral,C Carl O. Thygesen, Sep 2017
942,Lund_02395,Sport venue,First-class cricket,Team sport,Soccer,Player,Grass,Sports,Team,Ball game,Soccer-specific stadium,Klostergérdens IP,42‘ Mats Lundstrom, Jun 2017
944,Lund_01843,Garden,Botanical garden,Botany,Park,Estate,Grass,Tree,Sky,Lawn,Building,Stadsparken,Jonathan Ohrling, May 2017
951,Lund_00637,Building,Landmark,Architecture,Property,Classical architecture,Mansion,Palace,Estate,House,Facade,Lundagérd ¢,. Liv, Jan 2017
955,Lund_01124,Building,Town,Landmark,Architecture,Sky,Church,Wall,Urban area,Tree,City,,, Jun 2017
959,Lund_02504,Property,Building,Facade,House,,,,,,,Linero-Ostra Torn Va,e Travel to, Jul 2017
964,Lund_02123,Town,Neighbourhood,Building,Landmark,City,Human settlement,Architecture,Residential area,Property,Plaza,Bantorget,Wai Hung Neko%, Feb 2017
966,Lund_00141,Sky,Landmark,Building,Architecture,Estate,Mansion,Palace,Stately home,House,Tree,[T 8,a Diana Picus, May 2017
967,Lund_03153,Natural landscape,Natural environment,Grassland,Pasture,Rural area,Highland,Hill,Bank,Landscape,Grass,Stadsodlingen pa Br,Sanja Blomberg, Jun 2017
968,Lund_01672,Architecture,Building,Town,Urban area,Facade,Human settlement,City,Metropolitan area,Mixed-use,Neighbourhood,World Trade Center L,Johannes Rydbe!, Jan 2017
971,Lund_01498,Building,Architecture,Landmark,Grass,Estate,Classical architecture,Stately home,Medieval architecture,Mansion,Lawn,Lundagérd |,RS R, Sep 2017
972,Lund_01637,Property,Cottage,House,Building,Roof,Home,Farmhouse,Rural area,Real estate,Tree,Hylla smedja,ﬁ BN PN R, Jun 2017
974,Lund_01740,Observation tower,Tree,Building,Estate,Landscape,Thoroughfare,Park,Château,,,Department of Philo:,J) jLarsen, Aug 2017
977,Lund_02666,Sky,Cloud,Tree,Transport,Public space,Line,Grass,Road,Sport venue,Road surface,Linero IP 8,o Travel to, Jul 2017 I
978,Lund_01219,Building,Palace,Property,Classical architecture,Architecture,Estate,Mansion,Stately home,Official residence,Facade,Bangatan :,Sosoanjel Nan, Sep 2017
984,Lund_02392,Residential area,Architecture,Property,House,Sky,Building,Home,Real estate,Neighbourhood,Cloud,Klostergérdens IP,M  Minghua Zhang, Jul 2017
989,Lund_02325,Property,Building,Town,Real estate,Architecture,Facade,House,Commercial building,Mixed-use,Home,Lilla Coop s,Igor Nord, Jul 2017
992,Lund_02738,Building,Facade,Street,Door,,,,,,,Bankomat,@ Dorota Gebusia, Jul 2017
999,Lund_01880,Medieval architecture,Building,Landmark,Architecture,Historic site,Place of worship,Facade,Church,Cathedral,Temple,[T L He 1 BT,. EECIen, Sep 2017
1002,Lund_02238,Tree,Land lot,Grass,Rural area,Meadow,Church,Plant,Spire,Pole,Building,Shaon Mazi,Shaon Mazi, Apr 2017
1006,Lund_02509,Land lot,Grass,Tree,Park,Soil,Recreation,Landscape,State park,Asphalt,Road,Per Johan's Park pla,@ Johan Linse, Dec 2017
1008,Lund_01511,Estate,Building,Mansion,Property,Palace,Landmark,House,Architecture,Tree,Stately home,Lundagérd 9,@ T4, Jul 2017
1011,Lund_00017,Tree,Natural landscape,Walkway,Park,Grass,Garden,Botany,Botanical garden,Road,Thoroughfare,@ Mohammad Wat,@ Mohammad Wat, Oct 2017
1016,Lund_00846,Estate,Building,Property,Sky,House,Mansion,Architecture,Palace,Cloud,Town,Lundagérd,‘) Ann Sofie Ander, Aug 2017
1020,Lund_01830,Flag,Town,Building,Public space,City,Plaza,Town square,Architecture,Palace,Tourism,Sankt Hans Hill,@ Sumeet Ranjan S, May 2017
1021,Lund_01848,Landmark,Medieval architecture,Architecture,Building,Classical architecture,Place of worship,Facade,Sky,Church,Cathedral,Lund Cathedral,Dmitrii Goncharo, Aug 2017
1023,Lund_01292,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Cathedral,Wall,Facade,Steeple,\/ | Vincenzo De Bert,\/ | Vincenzo De Bert, Jun 2017
1026,Lund_02815,Architecture,Landmark,Building,Medieval architecture,Sky,Place of worship,Cathedral,Classical architecture,Church,Facade,[T T o1 T 1T,[T T o1 T 1T, Aug 2017
1028,Lund_00386,Building,Landmark,Architecture,Estate,Stately home,Medieval architecture,Mansion,Castle,Historic house,Palace,[T TV HTET 3 T,a Abubakar M, Aug 2017
1032,Lund_00936,Town,Building,Human settlement,City,Public space,Architecture,Town square,Neighbourhood,Cobblestone,Street,Lundagérd,% LEVL GRGET ), Oct 2017
1033,Lund_01682,Building,Architecture,Medieval architecture,Landmark,Place of worship,Church,Classical architecture,Stately home,Cathedral,Estate,[T L He 1 BT,. EECIen, Sep 2017
1034,Lund_02507,Sport venue,Stadium,Soccer-specific stadium,Team sport,Player,Sports,Grass,Ball game,Soccer,Sports equipment,Klostergérdens IP,Florian Weissbac, Aug 2017
1037,Lund_00387,Estate,Building,Palace,Mansion,Stately home,Château,Official residence,Manor house,Architecture,Castle,Lundagérd,Z ) Zuzana Gonova, Jun 2017
1041,Lund_01165,Body of water,Natural landscape,Nature,Bank,River,Water,Water resources,Reflection,Watercourse,Natural environment,Stadsparken,g * Alexander Engstr, Jun 2017
1043,Lund_02946,Property,Transport,Building,Facade,Architecture,Automotive wheel system,Tire,Real estate,Automotive tire,Plant,Mekonomen Bilverk:,Mekonomen Bilverk:, Jul 2017
1044,Lund_02345,Tree,Plant,Art,Landscape,Graffiti,Yard,Road,Wildflower,Wheel,Shrub,Pysslingen Forskola,‘;G\ DIIEY T, Jun 2017
1046,Lund_01937,Building,Estate,Mansion,Landmark,Property,Palace,Architecture,Stately home,Official residence,House,LTI G T,f@: Mister No, Sep 2017
1048,Lund_01240,Landmark,Medieval architecture,Architecture,Building,Classical architecture,Historic site,Place of worship,Facade,Church,Cathedral,[T T o1 T T T,melonhayes, Apr 2017
1052,Lund_00306,Building,Landmark,Medieval architecture,Property,Architecture,Château,Stately home,Palace,Manor house,Classical architecture,Lundagérd,’@ MONICA MARIN(, Aug 2017
1055,Lund_00007,Building,Architecture,Landmark,Town,Transport,City,Mixed-use,Tree,Facade,House,"C"":} Leszek A Gasien","C"":} Leszek A Gasien", Jul 2017
1056,Lund_00827,Landmark,Medieval architecture,Architecture,Building,Sky,Spire,Cathedral,Historic site,Steeple,Place of worship,[T L Ee G LT,fi‘ \CeRinlinbiz], Oct 2017
1057,Lund_01489,Building,Architecture,Estate,Mansion,Official residence,Palace,Stately home,Classical architecture,House,Manor house,Lundagérd,% LEVL GRGET ), Oct 2017
1059,Lund_00633,Building,Architecture,Property,Landmark,Neighbourhood,Town,City,Human settlement,Medieval architecture,Facade,Underground Street |,Underground Street |, Jul 2017
1061,Lund_02552,Natural landscape,Grassland,Natural environment,Meadow,Prairie,Field,Nature,Vegetation,Land lot,Sky,Nobbel6vs mosse,L 1T T, Jun 2017
1067,Lund_01243,Landmark,Estate,Architecture,Tree,House,Building,Sky,Grass,Mansion,Botany,Stadsparken,% \CeRinlinbiv], Oct 2017
1074,Lund_02672,Lawn,Grass,Grassland,Land lot,Pasture,Grass family,Yard,Plant,Meadow,Sporting Group,Killbybadet ¢,% Regnarp,Jun 2017
1076,Lund_00447,Landmark,Architecture,Sky,Building,Place of worship,Church,Cathedral,Steeple,Medieval architecture,Facade,Lund Cathedral,§f' Niels Peter Thorr, Jun 2017
1083,Lund_01702,Building,Tower block,Condominium,Metropolitan area,Architecture,Commercial building,Mixed-use,Human settlement,Apartment,Corporate headquarters,Elite Hotel Ideon,Alexander Beliak, Jul 2017
1084,Lund_01652,Body of water,Natural landscape,Nature,Water,Bank,Water resources,River,Pond,Natural environment,Nature reserve,Stadsparken,P Maziar Haghpan:, Aug 2017
1085,Lund_00796,Building,Architecture,Landmark,Medieval architecture,Classical architecture,Facade,Arch,Cathedral,City,Place of worship,[T T o1 T T T,Anjan Khara, May 2017
1088,Lund_01533,Landmark,Building,Medieval architecture,Architecture,Classical architecture,Place of worship,Cathedral,Gothic architecture,Tower,Facade,LT T o1 T T T,Furkan Yayla, Jul 2017
1090,Lund_02846,Sky,Sport venue,Green,Natural landscape,Land lot,Grass,Grassland,Cloud,Plain,Aerial photography,Lundagérd,@ MONICA MARIN(, Aug 2017
1094,Lund_00225,Building,Property,Landmark,Architecture,Château,Estate,Town,Stately home,Mansion,Manor house,Bantorget 8,Bantorget 8, Mar 2017
1096,Lund_02048,Classical architecture,Architecture,Building,Landmark,Facade,House,Column,Palace,Mansion,Window,Lundagérd 9,' Krist Kogi, Nov 2017
1097,Lund_01853,Estate,Property,Building,Mansion,House,Architecture,Stately home,City,Palace,Villa,Lundagérd 9,Jeroen Klijs, Sep 2017
1100,Lund_00856,Landmark,Building,Architecture,Tower,Medieval architecture,Tree,Church,Historic site,Place of worship,Estate,Lundagérd,'@ Olena Polishko, Sep 2017
1102,Lund_01734,Estate,Building,Property,Manor house,Mansion,House,Stately home,Architecture,Almshouse,Home,Kulturen,David Villa,Aug2017 |
1105,Lund_00640,Building,Landmark,Architecture,Town,Medieval architecture,Sky,Facade,City,Estate,House,Lunds universitet Int,@ Jun Luo, Jun 2017
1113,Lund_01547,Architecture,Building,Landmark,Medieval architecture,Place of worship,Church,Sky,Classical architecture,Facade,Spire,Lund Cathedral ¢,SH S.W, Aug 2017
1116,Lund_00564,Landmark,Building,Medieval architecture,Architecture,Facade,Classical architecture,Place of worship,Cathedral,Sky,Church,Lund Cathedral,i LIS, May 2017
1124,Lund_01726,Building,Architecture,Landmark,Property,Town,Medieval architecture,Facade,City,Stately home,Palace,Juridicum 3,f@: Mister No, Sep 2017
1125,Lund_01899,Landmark,Tree,Botany,Grass,Statue,Monument,Garden,Memorial,Park,Building,Lundagérd,Fabian Eklund Si, Jun 2017
1127,Lund_03176,Residential area,Property,Architecture,Building,House,Neighbourhood,Real estate,Brutalist architecture,Facade,Apartment,Rinnebick Gorge,e S YD R E, Oct 2017
1128,Lund_01373,Landmark,Building,Architecture,Town,Steeple,Medieval architecture,Church,Cathedral,City,Sky,Lundagérd,Antonella Torrett, Aug 2017
1130,Lund_03185,Building,Landmark,Town,Architecture,City,Human settlement,Neighbourhood,Sky,Mixed-use,Facade,University Library H,Q Joar Lindén, Sep 2017
1131,Lund_01606,Property,Natural landscape,Residential area,House,Home,Building,Estate,Grass,Architecture,Real estate,Kulturen,Kulturen, May 2017
1132,Lund_02834,Landmark,Statue,Building,Estate,Architecture,Monument,Mansion,House,Sculpture,Castle,Lund Cathedral :,Hauke Salmen, Apr 2017
1136,Lund_03044,Residential area,Property,Architecture,Building,House,Apartment,Real estate,Facade,Neighbourhood,Home,ICA Supermarket Lin,[ETERTG RG], Sep 2017
1139,Lund_02763,Sky,Grassland,Cloud,Pasture,Natural environment,Grass,Morning,Plain,Field,Rural area,Klostergérdens IP,M Michael Damgaa, Jul 2017
1143,Lund_01503,Garden,House,Property,Estate,Home,Natural landscape,Building,Cottage,Shrub,Manor house,Botanical Garden,Satu Koivukanga, Aug 2017
1146,Lund_00733,Building,Landmark,Architecture,Property,Town,House,Mansion,Château,Estate,Stately home,[T TV HTET 3 T,a Abubakar M, Aug 2017
1148,Lund_01332,Architecture,Landmark,Town,Urban area,City,Building,Human settlement,Street,Metropolitan area,Public space,‘ﬁ James Andrews,‘ﬁ James Andrews, May 2017
1153,Lund_01164,Urban area,Metropolitan area,City,Aerial photography,Bird's-eye view,Sky,Urban design,Residential area,Landscape,Architecture,Elite Hotel Ideon,—“ EEC N, May 2017
1156,Lund_00584,Garden,Botanical garden,Natural landscape,Botany,Park,Estate,Grass,Tree,Landscaping,Landscape,Stadsparken,J  Jonathan Ohrling, May 2017
1157,Lund_01772,Building,Architecture,Mixed-use,City,,,,,,,Espressohouse Lund,Michael Anderss, Apr 2017
1159,Lund_00845,Estate,Building,Landmark,Palace,Mansion,Stately home,Architecture,Château,Official residence,Castle,Lundagérd 9,P | Patrik Barnes, Apr 2017
1160,Lund_01869,Architecture,Urban area,Sky,Landmark,Tree,Daytime,Building,Town,City,Winter,Lundagérd,$ Bjarne Rosengrel, Mar 2017
1161,Lund_01411,Sky,Botany,Cloud,Tree,Technology,Architecture,Landscape,Road,Park,Building,Lundagérd,Alena Kamenova, Jun 2017
1163,Lund_01956,Landmark,Architecture,Building,Town,City,Facade,Sky,Tower,Church,Downtown,Lund Cathedral,Per-Inge Strém, Jul 2017
1165,Lund_00230,Building,Estate,Palace,Mansion,Official residence,Classical architecture,Landmark,Architecture,Stately home,Presidential palace,Lundagérd c,@ Erik Olausson, Jun 2017
1170,Lund_01749,Building,Architecture,Landmark,Facade,Medieval architecture,Classical architecture,Place of worship,Church,Cathedral,History,Lund Cathedral,r Marion Kaletta, Oct 2017
1172,Lund_00831,Natural landscape,Body of water,Water resources,Nature,Water,Nature reserve,Lake,Natural environment,Green,Reservoir,. Peter Marklund,. Peter Marklund, Jul 2017
1173,Lund_01660,Architecture,Building,House,Street light,Grass,Tree,Light fixture,Real estate,Campus,Facade,Stadsparken,K Katrine Hansson, Jun 2017
1175,Lund_01260,Landmark,Building,Architecture,Tower,Medieval architecture,Facade,City,Cathedral,Sky,Classical architecture,Lund Cathedral,Bertil Truls Jons:, Jul 2017
1182,Lund_02625,Natural landscape,Nature,Natural environment,Water,Tree,Nature reserve,Bank,Vegetation,River,Wilderness,Rinnebiéck Gorge,% Daniel Nilsson, Nov 2017
1183,Lund_01213,Building,Estate,Property,Mansion,Landmark,Palace,Architecture,House,Sky,Stately home,[T T o1 T 1T,A Abdo Fadl, Jul 2017
1184,Lund_01427,Metropolitan area,Waterway,Architecture,City,Mixed-use,Building,Human settlement,Urban area,Condominium,Tower block,Loppmarknad,J) JAKAWAT PUMP, May 2017
1185,Lund_01587,Fountain,Water feature,Grass,Garden,Tree,Public space,Water,Botany,Park,Lawn,Stadsparken 9,Noelia Vilalta, Sep 2017
1186,Lund_00808,Urban area,City,Roof,Architecture,Building,Human settlement,Town,Metropolitan area,Neighbourhood,Residential area,[TV T :,qf‘gu Kaveh Kamran, Aug 2017
1188,Lund_02310,Property,Architecture,Building,Town,Sky,Neighbourhood,Public space,Residential area,Tree,House,Viking School,0 Travel to, Jul 2017
1191,Lund_00511,Estate,Building,Mansion,Palace,Architecture,Official residence,Stately home,House,Sky,Classical architecture,Lundagérd,’ Lisa Vult von Ste, Apr 2017
1197,Lund_02721,Building,Transport,Architecture,Ceiling,Shopping mall,City,Interior design,Flooring,,,e Bjorn Davidsson,e Bjorn Davidsson, Jun 2017
1199,Lund_03112,Sky,Water resources,Plain,Horizon,Land lot,Polder,River,Wetland,,,ICA Supermarket Lin,x\ Noa Galan Frick, Jul 2017
1200,Lund_00742,Building,Architecture,Landmark,Property,Classical architecture,Estate,Palace,House,Mansion,Château,Lundagérd,Z ) Zuzana Gonova, Jun 2017
1207,Lund_01866,Building,Landmark,Property,Architecture,Town,Brick,Church,House,Brickwork,Medieval architecture,[T TV HTET 3 T,a Abubakar M, Aug 2017
1210,Lund_02824,Landmark,Architecture,Building,Sky,Church,Town,Place of worship,Steeple,City,Cathedral,Lundagérd,(@) Steinar Kjeernsrg, Jul 2017
1212,Lund_00648,Property,Estate,Building,House,Tree,Grass,Architecture,Stately home,Manor house,Mansion,Lundagérd ¢,9 Agenor, Jul 2017
1213,Lund_00536,Building,Château,Stately home,Landmark,Architecture,Property,Estate,Mansion,Palace,Medieval architecture,Grand Hotel Lund ¢,[ NN, Aug 2017
1215,Lund_01602,Building,Architecture,Landmark,Town,Urban area,Medieval architecture,City,Human settlement,Tree,House,Chateau 8,Q (T QT T, Jan 2017
1216,Lund_03034,Grassland,Green,Sky,Grass,Pasture,Field,Natural environment,Meadow,Daytime,Cloud,L E ),9 Sumeet Ranjan S, May 2017
1218,Lund_03179,Property,Building,Estate,House,Home,Manor house,Residential area,Real estate,Architecture,Tree,Kulturen,A'» Seb Cartoon, Aug 2017
1220,Lund_00684,Landmark,Sky,Architecture,Building,Church,Medieval architecture,Classical architecture,Place of worship,Steeple,Town,Lundagérd 9,@ Rene Wagner, Aug 2017
1222,Lund_00984,Estate,Property,Building,Mansion,House,Palace,Architecture,Official residence,Historic house,Manor house,Lundagérd,& MONICA MARIN(, Aug 2017
1224,Lund_00883,Building,Architecture,Landmark,Property,Classical architecture,Mansion,Estate,Historic house,Facade,House,LTI G T,f@: Mister No, Sep 2017
1229,Lund_01358,Garden,Botanical garden,Lawn,Sky,Natural landscape,Botany,Wilderness,Grass,Shrub,Plant,Botanical Garden,l\i’ Stana Minincic, Jul 2017
1231,Lund_02828,Building,Landmark,Architecture,City,Property,Town,Human settlement,Stately home,Estate,Urban area,Lundagérd {,"""\ Katerina Morfi .", Apr 2017
1238,Lund_00782,Landmark,Building,Classical architecture,Architecture,Medieval architecture,Facade,Place of worship,Historic site,Church,Cathedral,[T L H e G B T,% Antonella Torrett, Aug 2017
1239,Lund_01298,Body of water,Natural landscape,Nature,Bank,Water,Tree,Vegetation,River,Pond,Natural environment,Stadsparken ¢,Shan Xiao, Jul 2017
1241,Lund_01041,Building,Estate,Palace,Mansion,Official residence,Stately home,Presidential palace,Classical architecture,Manor house,Château,Lundagérd,"@3}, Pia Dyvander Jol", Jul 2017
1244,Lund_02622,Residential area,Property,Architecture,Building,House,Apartment,Real estate,Facade,Neighbourhood,Home,HSB BRF Linero I Lui,9 Travel to, Apr 2017
1248,Lund_00993,Water,Reflection,Waterway,Vegetation,Natural landscape,River,Architecture,House,Town,Watercourse,Kulturen,g) Peter Vang Chris, Jun 2017
1249,Lund_01537,Natural landscape,Body of water,Nature,Reflection,Bank,River,Water,Tree,Natural environment,Vegetation,Stadsparken,Veselina Dimitroy, May 2017
1250,Lund_01969,Green,Sky,Property,House,Architecture,Building,Tree,Town,Grass,Estate,Bantorget S,I REIET T 8, Jun 2017
1254,Lund_00639,Landmark,Building,Architecture,Classical architecture,City,Facade,Stately home,Sky,Metropolis,Tower,J. T,.}gg Genial Barani, Jun 2017
1257,Lund_02180,Fountain,Grass,Park,Public space,Water feature,Water,Botany,Tree,Garden,Lawn,Stadsparken g,Stadsparken g, Sep 2017
1258,Lund_00828,Medieval architecture,Landmark,Building,Architecture,Spire,Church,Historic site,Facade,Place of worship,Tower,Lund Cathedral ¢,w vincent chung, Mar 2017
1261,Lund_02019,Building,Property,Estate,Architecture,Stately home,Castle,House,Château,Mansion,Grass,Lundagard ¢,o LYol, Jul 2017
1262,Lund_00309,Reflection,Water,Waterway,Pond,Reflecting pool,Bank,Canal,Sky,Architecture,Tree,Botanical Garden,@ Sumeet Ranjan S, May 2017
1264,Lund_02745,Residential area,Property,Architecture,Building,House,Daytime,Neighbourhood,Real estate,Town,Apartment,. kiann544 Nader,. kiann544 Nader, Jul 2017
1265,Lund_03156,Sport venue,Architecture,Net,Grass,Goal,Sky,Stadium,House,Fence,Building,(T L L T,m L7 N EEE, Jun 2017
1266,Lund_00554,Building,Property,Architecture,Mansion,Stately home,Estate,Palace,Facade,City,Historic house,Grand Hotel Lund,M Martin Mc Anesp, Sep 2017
1268,Lund_01945,Fountain,Public space,Tree,Water feature,Water,Architecture,Town square,Street,City,Plaza,Stadsparken,Viktor Erik Jense, May 2017
1270,Lund_01478,Landmark,Medieval architecture,Building,Architecture,Steeple,Town,Church,Facade,Historic site,Cathedral,Lund Cathedral,Gabriele Kreiner, Aug 2017
1271,Lund_01258,Garden,Estate,Sky,Grass,Building,House,Botany,Tree,Architecture,Plant,Lundagérd,[T (T ), Jul 2017
1272,Lund_01569,Building,Commercial building,,,,,,,,,L RN LT,    , Apr 2017
1276,Lund_01199,Property,Estate,Home,House,Garden,Building,Spring,Landscaping,Real estate,Grass,Botanical Garden,",{t Matthias Lauer", Jul 2017
1277,Lund_01132,Landmark,Building,Estate,Sky,Architecture,Castle,Château,Palace,Stately home,Mansion,Lundagérd,& Magnus Nilsson, Mar 2017
1280,Lund_02520,Rapeseed,Mustard,Field,Canola,Mustard plant,Yellow,Plant,Meadow,Grassland,Natural landscape,Nobbel6vs mosse,#€) Edvin Dribe, May 2017
1281,Lund_01607,Town,City,Human settlement,Street,Public space,Town square,Landmark,Building,Architecture,Cobblestone,[T TV HTET 3 T,a Abubakar M, Aug 2017
1283,Lund_01500,Property,Sky,Landmark,House,Building,Architecture,Town,Estate,Wall,Tree,,, Jun 2017
1287,Lund_02076,Landmark,Estate,Property,Building,Architecture,Sky,Grass,Town,Public space,City,Bantorget 8,L 1T T, Mar 2017
1288,Lund_02209,Body of water,Natural landscape,Sky,Water,Nature,Cloud,Lake,Natural environment,Loch,Wilderness,Janus Wojtaszcz,Janus Wojtaszcz, Oct 2017
1290,Lund_01321,Tree,Landmark,Architecture,Sky,Steeple,Botany,Building,Church,Grass,Spire,Lundagérd,Lundagérd, May 2017
1293,Lund_00967,Property,Garden,Lawn,Estate,Natural landscape,Grass,Tree,Landscaping,House,Botanical garden,Botanical Garden,"':,(”; Bin Ma", Aug 2017
1295,Lund_01810,Classical architecture,Architecture,Landmark,Building,Facade,Palace,Column,Presidential palace,City,Official residence,Lundagérd ¢,@ Kiryl Shantyka, Jun 2017
1296,Lund_01568,Property,Building,Real estate,House,Home,Roof,,,,,Ljungs Handel ¢,Johan Ljung, Aug 2017
1301,Lund_01995,Estate,Property,Natural landscape,Garden,Botanical garden,House,Building,Mansion,Landscaping,Bank,Botanical Garden,i;. Bjarne Rosengrel, Sep 2017
1302,Lund_00618,Building,Landmark,Architecture,Property,House,Estate,Mansion,Courthouse,Palace,Historic house,Sankt Lars sjukhus,6 IR DL, Aug 2017
1315,Lund_01376,Property,Building,Architecture,Estate,Stately home,Mansion,House,Manor house,Facade,Historic house,Gamla Biskopshuset,f@: Mister No, Sep 2017
1319,Lund_02317,Lawn,Grass,Tree,Land lot,Grassland,Natural landscape,Natural environment,Property,Meadow,Park,!} Oliver Jannessor,!} Oliver Jannessor, Jul 2017
1321,Lund_00365,Landmark,Architecture,Building,City,Sky,Daytime,Facade,Human settlement,Tower,Town,Lund Cathedral,Lund Cathedral, Sep 2017
1323,Lund_00109,Picket fence,Property,House,Fence,Home,Building,Architecture,Tree,Cottage,Home fencing,@ Mohammad Wat,@ Mohammad Wat, Oct 2017
1325,Lund_01221,Sport venue,Grassland,Land lot,Natural landscape,Grass,Golf course,Plain,Golf club,Sky,Pasture,R0 EL TG Y,gé Varij A Ekelund, Sep 2017
1328,Lund_00764,Landmark,Building,Medieval architecture,Architecture,Tree,Tower,Historic site,Castle,Estate,Plant,Lundagérd,ESRVNTISVIN: Y, Aug 2017
1329,Lund_03033,Filling station,Fuel,Gasoline,Building,Transport,Sky,Gas,Business,Architecture,Evening,CircleK,1@ [ E R, Aug 2017
1333,Lund_00501,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture,Bantorget -,L. -, Jul 2017
1334,Lund_01560,Water,Fountain,Botanical garden,Botany,Reflecting pool,Garden,Tree,Pond,Architecture,Park,Lundagérd 9,G T4, Jul 2017
1337,Lund_01645,Fountain,Water,Water resources,Natural landscape,Property,Water feature,Garden,Grass,Estate,Tree,Stadsparken,Giorgio Berardi, Oct 2017
1344,Lund_02838,Landmark,Building,Town,Architecture,Transport,City,Vehicle,Church,Neighbourhood,Metropolitan area,Universitetshuset :,fﬂr: BN, Sep 2017
1345,Lund_01715,Town,Neighbourhood,Building,Street,Transport,Human settlement,Architecture,Road,City,Residential area,Café ltalia,‘f James Andrews, May 2017
1347,Lund_02689,Property,House,Home,Building,Real estate,Sky,Rural area,Tree,Architecture,Landscape,Lilla Coop g,&L TheSantoan, Jan 2017
1349,Lund_02294,Swimming pool,Leisure,Furniture,Water,Outdoor furniture,Vacation,Summer,Recreation,Sport venue,Table,! 3 Oliver Jannessor,! 3 Oliver Jannessor, Jul 2017
1350,Lund_02174,Property,Building,Town,Estate,Architecture,House,Neighbourhood,Real estate,Human settlement,Home,Kulturen,@ Erik Olausson, Jun 2017
1351,Lund_03154,Property,Building,House,Home,Real estate,Estate,Residential area,Architecture,Villa,Sky,Nobbelbvs mosse,:&‘ Shaon Mazi, Apr 2017
1354,Lund_02321,Property,Building,Architecture,Daytime,Neighbourhood,Real estate,Town,Mixed-use,Sky,House,AR LT,0 Travel to, Jul 2017
1357,Lund_00553,Building,Architecture,Classical architecture,Palace,City,Facade,Official residence,Town square,Presidential palace,House,Akademibokhandeln,g gunvi holmgren, Apr 2017
1360,Lund_02491,Sky,Natural landscape,Natural environment,Plain,Field,Land lot,Cloud,Grassland,Pasture,Grass family,Nobbelbvs mosse,M Maria Tracz, Jul 2017
1361,Lund_01582,Landmark,Architecture,Building,Town,Church,Sky,Medieval architecture,Vehicle,Place of worship,City,Lundagérd 9,A Anon Ymous, Jun 2017
1364,Lund_02798,Building,Estate,Landmark,Mansion,Palace,Official residence,Property,Classical architecture,Architecture,Stately home,Lundagérd ¢,ﬁg‘ Prabin Koirala, Jul 2017
1365,Lund_02602,Vehicle,Transport,Car,Building,Gasoline,,,,,,CircleK,‘ Alexander Pataki, Mar 2017
1369,Lund_01138,Natural landscape,Pond,Reflection,Bank,Water,Waterway,Botany,Water resources,Watercourse,Reflecting pool,Botanical Garden,Q” UL I, Oct 2017
1375,Lund_00160,Medieval architecture,Building,Landmark,Architecture,Town,Wall,Steeple,Church,Cathedral,Facade,A Andreas Nyberg,A Andreas Nyberg, Jul 2017
